-9.2777	-66.183	-23.181	-180	-179.36	9.2777
-9.2718	-66.183	-23.184	180	-179.37	9.2718
-9.2657	-66.182	-23.187	-180	-179.37	9.2657
-9.2595	-66.182	-23.191	-180	-179.37	9.2595
-9.2531	-66.181	-23.194	180	-179.38	9.2531
-9.2467	-66.181	-23.197	180	-179.38	9.2467
-9.2401	-66.181	-23.201	-180	-179.38	9.2401
-9.2333	-66.18	-23.204	-180	-179.38	9.2333
-9.2265	-66.18	-23.208	180	-179.39	9.2265
-9.2195	-66.179	-23.212	-180	-179.39	9.2195
-9.2124	-66.179	-23.216	180	-179.39	9.2124
-9.2053	-66.179	-23.22	180	-179.4	9.2053
-9.198	-66.178	-23.224	180	-179.4	9.198
-9.1905	-66.178	-23.228	-180	-179.41	9.1905
-9.183	-66.177	-23.232	-180	-179.41	9.183
-9.1754	-66.177	-23.236	180	-179.41	9.1754
-9.1677	-66.176	-23.241	180	-179.42	9.1677
-9.1599	-66.176	-23.245	-180	-179.42	9.1599
-9.152	-66.175	-23.25	-180	-179.43	9.152
-9.144	-66.175	-23.255	-180	-179.43	9.144
-9.1359	-66.174	-23.259	180	-179.43	9.1359
-9.1278	-66.174	-23.264	180	-179.44	9.1278
-9.1195	-66.173	-23.269	-180	-179.44	9.1195
-9.1112	-66.172	-23.274	180	-179.45	9.1112
-9.1028	-66.172	-23.279	-180	-179.45	9.1028
-9.0944	-66.171	-23.284	180	-179.46	9.0944
-9.0859	-66.171	-23.289	180	-179.46	9.0859
-9.0773	-66.17	-23.295	180	-179.46	9.0773
-9.0687	-66.169	-23.3	180	-179.47	9.0687
-9.0601	-66.169	-23.305	-180	-179.47	9.0601
-9.0514	-66.168	-23.31	-180	-179.48	9.0514
-9.0427	-66.168	-23.316	180	-179.48	9.0427
-9.034	-66.167	-23.321	-180	-179.49	9.034
-9.0252	-66.166	-23.326	180	-179.49	9.0252
-9.0164	-66.166	-23.332	-180	-179.5	9.0164
-9.0077	-66.165	-23.337	180	-179.5	9.0077
-8.9989	-66.165	-23.343	180	-179.51	8.9989
-8.9901	-66.164	-23.348	180	-179.51	8.9901
-8.9813	-66.163	-23.353	-180	-179.52	8.9813
-8.9725	-66.163	-23.359	-180	-179.52	8.9725
-8.9637	-66.162	-23.364	-180	-179.53	8.9637
-8.955	-66.162	-23.37	-180	-179.53	8.955
-8.9462	-66.161	-23.375	-180	-179.54	8.9462
-8.9375	-66.16	-23.38	-180	-179.54	8.9375
-8.9289	-66.16	-23.385	180	-179.55	8.9289
-8.9202	-66.159	-23.391	180	-179.55	8.9202
-8.9116	-66.159	-23.396	180	-179.55	8.9116
-8.9031	-66.158	-23.401	180	-179.56	8.9031
-8.8946	-66.158	-23.406	-180	-179.56	8.8946
-8.8862	-66.157	-23.411	-180	-179.57	8.8862
-8.8778	-66.156	-23.416	180	-179.57	8.8778
-8.8695	-66.156	-23.421	180	-179.58	8.8695
-8.8613	-66.155	-23.425	-180	-179.58	8.8613
-8.8532	-66.155	-23.43	180	-179.58	8.8532
-8.8451	-66.154	-23.435	-180	-179.59	8.8451
-8.8371	-66.154	-23.439	-180	-179.59	8.8371
-8.8292	-66.153	-23.443	180	-179.6	8.8292
-8.8214	-66.153	-23.448	180	-179.6	8.8214
-8.8136	-66.152	-23.452	-180	-179.6	8.8136
-8.806	-66.152	-23.456	-180	-179.61	8.806
-8.7983	-66.152	-23.46	180	-179.61	8.7983
-8.7907	-66.151	-23.464	180	-179.62	8.7907
-8.7832	-66.151	-23.468	-180	-179.62	8.7832
-8.7757	-66.15	-23.472	-180	-179.62	8.7757
-8.7683	-66.15	-23.476	-180	-179.63	8.7683
-8.7609	-66.149	-23.48	180	-179.63	8.7609
-8.7535	-66.149	-23.484	180	-179.63	8.7535
-8.7461	-66.149	-23.487	-180	-179.64	8.7461
-8.7388	-66.148	-23.491	-180	-179.64	8.7388
-8.7314	-66.148	-23.495	180	-179.64	8.7314
-8.7241	-66.147	-23.498	-180	-179.65	8.7241
-8.7168	-66.147	-23.502	180	-179.65	8.7168
-8.7095	-66.147	-23.506	180	-179.65	8.7095
-8.7021	-66.146	-23.509	180	-179.66	8.7021
-8.6948	-66.146	-23.513	180	-179.66	8.6948
-8.6874	-66.145	-23.517	180	-179.66	8.6874
-8.6801	-66.145	-23.52	180	-179.67	8.6801
-8.6726	-66.145	-23.524	180	-179.67	8.6726
-8.6652	-66.144	-23.528	180	-179.67	8.6652
-8.6577	-66.144	-23.531	-180	-179.68	8.6577
-8.6502	-66.143	-23.535	-180	-179.68	8.6502
-8.6426	-66.143	-23.539	180	-179.68	8.6426
-8.635	-66.143	-23.542	-180	-179.68	8.635
-8.6273	-66.142	-23.546	-180	-179.69	8.6273
-8.6195	-66.142	-23.55	180	-179.69	8.6195
-8.6117	-66.141	-23.554	-180	-179.7	8.6117
-8.6038	-66.141	-23.558	-180	-179.7	8.6038
-8.5958	-66.14	-23.562	-180	-179.7	8.5958
-8.5878	-66.14	-23.566	-180	-179.71	8.5878
-8.5796	-66.139	-23.57	180	-179.71	8.5796
-8.5714	-66.139	-23.574	-180	-179.71	8.5714
-8.563	-66.139	-23.578	180	-179.72	8.563
-8.5546	-66.138	-23.583	180	-179.72	8.5546
-8.5462	-66.138	-23.587	180	-179.72	8.5462
-8.5376	-66.137	-23.591	-180	-179.73	8.5376
-8.529	-66.137	-23.596	180	-179.73	8.529
-8.5203	-66.136	-23.6	-180	-179.74	8.5203
-8.5116	-66.136	-23.605	-180	-179.74	8.5116
-8.5029	-66.135	-23.609	-180	-179.74	8.5029
-8.494	-66.135	-23.614	-180	-179.75	8.494
-8.4852	-66.134	-23.618	-180	-179.75	8.4852
-8.4763	-66.134	-23.623	180	-179.76	8.4763
-8.4674	-66.133	-23.627	180	-179.76	8.4674
-8.4585	-66.133	-23.632	180	-179.76	8.4585
-8.4495	-66.132	-23.636	180	-179.77	8.4495
-8.4406	-66.132	-23.641	-180	-179.77	8.4406
-8.4316	-66.131	-23.646	-180	-179.78	8.4316
-8.4226	-66.131	-23.65	180	-179.78	8.4226
-8.4137	-66.13	-23.655	180	-179.78	8.4137
-8.4047	-66.13	-23.659	-180	-179.79	8.4047
-8.3958	-66.129	-23.664	-180	-179.79	8.3958
-8.3869	-66.129	-23.668	-180	-179.8	8.3869
-8.378	-66.128	-23.672	-180	-179.8	8.378
-8.3691	-66.128	-23.677	-180	-179.8	8.3691
-8.3603	-66.127	-23.681	-180	-179.81	8.3603
-8.3515	-66.127	-23.685	-180	-179.81	8.3515
-8.3427	-66.127	-23.689	180	-179.82	8.3427
-8.334	-66.126	-23.694	180	-179.82	8.334
-8.3254	-66.126	-23.698	-180	-179.82	8.3254
-8.3168	-66.125	-23.702	180	-179.83	8.3168
-8.3083	-66.125	-23.705	-180	-179.83	8.3083
-8.2999	-66.124	-23.709	180	-179.83	8.2999
-8.2915	-66.124	-23.713	180	-179.84	8.2915
-8.2832	-66.124	-23.717	-180	-179.84	8.2832
-8.275	-66.123	-23.72	-180	-179.84	8.275
-8.2669	-66.123	-23.724	180	-179.85	8.2669
-8.2588	-66.122	-23.727	-180	-179.85	8.2588
-8.2509	-66.122	-23.731	180	-179.85	8.2509
-8.243	-66.122	-23.734	-180	-179.86	8.243
-8.2352	-66.121	-23.737	180	-179.86	8.2352
-8.2274	-66.121	-23.74	180	-179.86	8.2274
-8.2197	-66.121	-23.743	180	-179.86	8.2197
-8.212	-66.12	-23.746	-180	-179.87	8.212
-8.2044	-66.12	-23.749	180	-179.87	8.2044
-8.1968	-66.12	-23.752	180	-179.87	8.1968
-8.1892	-66.119	-23.755	180	-179.87	8.1892
-8.1817	-66.119	-23.758	180	-179.88	8.1817
-8.1742	-66.119	-23.761	-180	-179.88	8.1742
-8.1667	-66.119	-23.764	180	-179.88	8.1667
-8.1592	-66.118	-23.766	180	-179.88	8.1592
-8.1517	-66.118	-23.769	-180	-179.89	8.1517
-8.1443	-66.118	-23.772	180	-179.89	8.1443
-8.1368	-66.117	-23.775	-180	-179.89	8.1368
-8.1293	-66.117	-23.778	180	-179.89	8.1293
-8.1218	-66.117	-23.78	180	-179.9	8.1218
-8.1143	-66.117	-23.783	-180	-179.9	8.1143
-8.1068	-66.116	-23.786	-180	-179.9	8.1068
-8.0992	-66.116	-23.789	-180	-179.9	8.0992
-8.0916	-66.116	-23.791	-180	-179.91	8.0916
-8.084	-66.115	-23.794	-180	-179.91	8.084
-8.0763	-66.115	-23.797	180	-179.91	8.0763
-8.0685	-66.115	-23.8	-180	-179.91	8.0685
-8.0608	-66.114	-23.803	180	-179.92	8.0608
-8.0529	-66.114	-23.806	-180	-179.92	8.0529
-8.045	-66.114	-23.809	180	-179.92	8.045
-8.037	-66.113	-23.812	180	-179.93	8.037
-8.029	-66.113	-23.815	-180	-179.93	8.029
-8.0208	-66.113	-23.819	180	-179.93	8.0208
-8.0126	-66.112	-23.822	-180	-179.93	8.0126
-8.0043	-66.112	-23.825	-180	-179.94	8.0043
-7.9959	-66.112	-23.829	-180	-179.94	7.9959
-7.9874	-66.111	-23.832	-180	-179.94	7.9874
-7.9788	-66.111	-23.836	180	-179.95	7.9788
-7.9702	-66.111	-23.84	-180	-179.95	7.9702
-7.9615	-66.11	-23.843	180	-179.95	7.9615
-7.9528	-66.11	-23.847	180	-179.96	7.9528
-7.9439	-66.109	-23.851	-180	-179.96	7.9439
-7.9351	-66.109	-23.855	180	-179.96	7.9351
-7.9262	-66.109	-23.858	180	-179.97	7.9262
-7.9172	-66.108	-23.862	-180	-179.97	7.9172
-7.9082	-66.108	-23.866	180	-179.97	7.9082
-7.8992	-66.107	-23.87	180	-179.98	7.8992
-7.8902	-66.107	-23.874	180	-179.98	7.8902
-7.8811	-66.106	-23.878	-180	-179.98	7.8811
-7.872	-66.106	-23.882	-180	-179.99	7.872
-7.8629	-66.106	-23.886	180	-179.99	7.8629
-7.8538	-66.105	-23.89	180	-179.99	7.8538
-7.8448	-66.105	-23.893	-180	-180	7.8448
-7.8357	-66.104	-23.897	6.5589e-12	-180	-172.16
-7.8266	-66.104	-23.901	5.7448e-12	-179.99	-172.17
-7.8175	-66.104	-23.905	6.1629e-14	-179.99	-172.18
-7.8085	-66.103	-23.909	-2.7419e-12	-179.99	-172.19
-7.7995	-66.103	-23.912	-1.2875e-12	-179.98	-172.2
-7.7905	-66.102	-23.916	-6.7717e-13	-179.98	-172.21
-7.7815	-66.102	-23.92	-3.4292e-13	-179.98	-172.22
-7.7726	-66.102	-23.923	-5.4278e-13	-179.98	-172.23
-7.7638	-66.101	-23.927	-3.9057e-13	-179.97	-172.24
-7.755	-66.101	-23.93	-2.6303e-13	-179.97	-172.25
-7.7462	-66.101	-23.934	-2.5538e-13	-179.97	-172.25
-7.7375	-66.1	-23.937	1.2353e-13	-179.96	-172.26
-7.7289	-66.1	-23.94	-2.2717e-13	-179.96	-172.27
-7.7204	-66.1	-23.943	-1.7526e-13	-179.96	-172.28
-7.7119	-66.099	-23.946	-7.9515e-14	-179.95	-172.29
-7.7035	-66.099	-23.949	1.3938e-13	-179.95	-172.3
-7.6952	-66.099	-23.952	-1.5682e-13	-179.95	-172.3
-7.687	-66.098	-23.955	3.5741e-13	-179.95	-172.31
-7.6789	-66.098	-23.957	5.1253e-13	-179.94	-172.32
-7.6708	-66.098	-23.96	-5.1983e-14	-179.94	-172.33
-7.6628	-66.098	-23.962	-3.4608e-13	-179.94	-172.34
-7.6549	-66.097	-23.965	4.1099e-13	-179.94	-172.35
-7.647	-66.097	-23.967	1.3075e-13	-179.94	-172.35
-7.6391	-66.097	-23.969	1.4815e-13	-179.93	-172.36
-7.6314	-66.097	-23.971	1.0502e-13	-179.93	-172.37
-7.6236	-66.096	-23.973	7.0651e-14	-179.93	-172.38
-7.6159	-66.096	-23.975	-7.1303e-14	-179.93	-172.38
-7.6082	-66.096	-23.977	-3.5025e-13	-179.93	-172.39
-7.6006	-66.096	-23.979	-7.9677e-14	-179.92	-172.4
-7.5929	-66.096	-23.981	8.0205e-14	-179.92	-172.41
-7.5853	-66.095	-23.983	1.9065e-13	-179.92	-172.41
-7.5777	-66.095	-23.985	-4.021e-13	-179.92	-172.42
-7.5701	-66.095	-23.987	2.8757e-13	-179.92	-172.43
-7.5625	-66.095	-23.989	-2.1766e-13	-179.92	-172.44
-7.5548	-66.095	-23.99	3.2671e-13	-179.91	-172.45
-7.5472	-66.095	-23.992	1.9965e-13	-179.91	-172.45
-7.5396	-66.094	-23.994	3.7032e-14	-179.91	-172.46
-7.5319	-66.094	-23.995	1.4462e-13	-179.91	-172.47
-7.5242	-66.094	-23.997	5.1271e-14	-179.91	-172.48
-7.5165	-66.094	-23.999	-1.4843e-13	-179.91	-172.48
-7.5087	-66.094	-24.001	1.1514e-13	-179.91	-172.49
-7.5009	-66.093	-24.002	1.1329e-13	-179.9	-172.5
-7.493	-66.093	-24.004	1.6951e-13	-179.9	-172.51
-7.4851	-66.093	-24.006	-5.6206e-14	-179.9	-172.51
-7.4772	-66.093	-24.008	2.0812e-13	-179.9	-172.52
-7.4691	-66.093	-24.009	3.6303e-14	-179.9	-172.53
-7.461	-66.093	-24.011	-1.8718e-14	-179.9	-172.54
-7.4528	-66.092	-24.013	1.3398e-14	-179.89	-172.55
-7.4446	-66.092	-24.015	5.2746e-14	-179.89	-172.56
-7.4362	-66.092	-24.017	-2.2547e-13	-179.89	-172.56
-7.4278	-66.092	-24.019	-5.2671e-14	-179.89	-172.57
-7.4193	-66.092	-24.021	-2.0414e-13	-179.89	-172.58
-7.4107	-66.091	-24.023	-1.6683e-13	-179.89	-172.59
-7.402	-66.091	-24.025	5.0142e-14	-179.88	-172.6
-7.3932	-66.091	-24.027	-1.5692e-13	-179.88	-172.61
-7.3843	-66.091	-24.029	5.8798e-15	-179.88	-172.62
-7.3754	-66.09	-24.032	1.706e-13	-179.88	-172.62
-7.3664	-66.09	-24.034	1.294e-13	-179.88	-172.63
-7.3574	-66.09	-24.036	-2.3778e-14	-179.87	-172.64
-7.3483	-66.09	-24.039	1.197e-13	-179.87	-172.65
-7.3392	-66.09	-24.041	1.8948e-14	-179.87	-172.66
-7.3301	-66.089	-24.043	9.7199e-14	-179.87	-172.67
-7.3209	-66.089	-24.046	1.4935e-13	-179.87	-172.68
-7.3117	-66.089	-24.048	2.5783e-15	-179.86	-172.69
-7.3024	-66.089	-24.051	-7.6122e-15	-179.86	-172.7
-7.2931	-66.088	-24.053	-6.4935e-14	-179.86	-172.71
-7.2839	-66.088	-24.056	1.2047e-13	-179.86	-172.72
-7.2746	-66.088	-24.058	-1.1862e-13	-179.85	-172.73
-7.2653	-66.087	-24.061	-1.3469e-13	-179.85	-172.73
-7.2561	-66.087	-24.063	3.2872e-14	-179.85	-172.74
-7.2468	-66.087	-24.066	2.0818e-14	-179.85	-172.75
-7.2375	-66.087	-24.068	-8.661e-14	-179.85	-172.76
-7.2283	-66.086	-24.071	-6.4018e-14	-179.84	-172.77
-7.2191	-66.086	-24.073	-5.0927e-14	-179.84	-172.78
-7.21	-66.086	-24.076	1.8557e-14	-179.84	-172.79
-7.2008	-66.086	-24.078	6.1361e-14	-179.84	-172.8
-7.1918	-66.085	-24.081	-8.1765e-14	-179.83	-172.81
-7.1827	-66.085	-24.083	-6.7053e-14	-179.83	-172.82
-7.1737	-66.085	-24.086	-9.6158e-14	-179.83	-172.83
-7.1648	-66.085	-24.088	5.4094e-14	-179.83	-172.84
-7.156	-66.084	-24.091	1.1085e-14	-179.82	-172.84
-7.1472	-66.084	-24.093	-3.583e-14	-179.82	-172.85
-7.1385	-66.084	-24.096	1.3765e-13	-179.82	-172.86
-7.1299	-66.084	-24.098	-8.744e-14	-179.82	-172.87
-7.1213	-66.083	-24.1	-1.1427e-13	-179.82	-172.88
-7.1129	-66.083	-24.103	4.8419e-14	-179.81	-172.89
-7.1045	-66.083	-24.105	1.4552e-13	-179.81	-172.9
-7.0963	-66.083	-24.107	-3.7147e-15	-179.81	-172.9
-7.0881	-66.082	-24.11	-3.6754e-15	-179.81	-172.91
-7.08	-66.082	-24.112	6.0923e-14	-179.81	-172.92
-7.072	-66.082	-24.114	1.3141e-13	-179.8	-172.93
-7.064	-66.082	-24.116	4.0098e-14	-179.8	-172.94
-7.0561	-66.082	-24.119	8.2942e-14	-179.8	-172.94
-7.0482	-66.081	-24.121	-9.3506e-14	-179.8	-172.95
-7.0405	-66.081	-24.123	2.9432e-14	-179.8	-172.96
-7.0327	-66.081	-24.125	-6.7752e-14	-179.79	-172.97
-7.025	-66.081	-24.127	5.6937e-14	-179.79	-172.98
-7.0173	-66.08	-24.129	-1.7686e-14	-179.79	-172.98
-7.0096	-66.08	-24.131	-7.5126e-14	-179.79	-172.99
-7.002	-66.08	-24.133	-2.9789e-14	-179.79	-173
-6.9944	-66.08	-24.135	5.5784e-14	-179.78	-173.01
-6.9868	-66.08	-24.138	7.158e-14	-179.78	-173.01
-6.9792	-66.079	-24.14	1.71e-13	-179.78	-173.02
-6.9716	-66.079	-24.142	-3.5997e-14	-179.78	-173.03
-6.9639	-66.079	-24.144	-1.5868e-14	-179.78	-173.04
-6.9563	-66.079	-24.146	-6.4531e-14	-179.78	-173.04
-6.9487	-66.079	-24.148	4.9181e-14	-179.77	-173.05
-6.941	-66.078	-24.15	2.2459e-14	-179.77	-173.06
-6.9333	-66.078	-24.152	8.2215e-14	-179.77	-173.07
-6.9256	-66.078	-24.154	3.7356e-14	-179.77	-173.07
-6.9178	-66.078	-24.156	3.4797e-14	-179.77	-173.08
-6.91	-66.078	-24.158	6.6055e-14	-179.76	-173.09
-6.9021	-66.077	-24.16	-3.5754e-14	-179.76	-173.1
-6.8942	-66.077	-24.162	-8.427e-14	-179.76	-173.11
-6.8862	-66.077	-24.164	-5.8689e-14	-179.76	-173.11
-6.8782	-66.077	-24.166	-4.8053e-14	-179.76	-173.12
-6.87	-66.077	-24.168	1.1562e-14	-179.76	-173.13
-6.8618	-66.076	-24.17	8.0326e-14	-179.75	-173.14
-6.8535	-66.076	-24.172	-1.4237e-14	-179.75	-173.15
-6.8452	-66.076	-24.174	-1.1305e-14	-179.75	-173.15
-6.8367	-66.076	-24.176	1.6831e-14	-179.75	-173.16
-6.8281	-66.075	-24.178	-5.7077e-14	-179.75	-173.17
-6.8194	-66.075	-24.18	4.1454e-14	-179.74	-173.18
-6.8107	-66.075	-24.183	5.2119e-14	-179.74	-173.19
-6.8018	-66.075	-24.185	6.1264e-14	-179.74	-173.2
-6.7929	-66.075	-24.187	-2.8379e-14	-179.74	-173.21
-6.7839	-66.074	-24.189	1.878e-14	-179.74	-173.22
-6.7748	-66.074	-24.191	-3.5951e-14	-179.73	-173.23
-6.7656	-66.074	-24.193	-7.1375e-14	-179.73	-173.23
-6.7563	-66.074	-24.196	6.8228e-14	-179.73	-173.24
-6.747	-66.074	-24.198	1.6932e-14	-179.73	-173.25
-6.7376	-66.073	-24.2	2.4566e-14	-179.73	-173.26
-6.7282	-66.073	-24.202	2.182e-14	-179.72	-173.27
-6.7186	-66.073	-24.205	-4.205e-14	-179.72	-173.28
-6.709	-66.073	-24.207	1.012e-14	-179.72	-173.29
-6.6994	-66.072	-24.209	1.2558e-15	-179.72	-173.3
-6.6897	-66.072	-24.211	7.73e-14	-179.72	-173.31
-6.68	-66.072	-24.214	-2.4756e-15	-179.71	-173.32
-6.6702	-66.072	-24.216	1.5976e-14	-179.71	-173.33
-6.6603	-66.071	-24.218	2.3182e-14	-179.71	-173.34
-6.6505	-66.071	-24.221	-6.4204e-14	-179.71	-173.35
-6.6405	-66.071	-24.223	-5.2922e-14	-179.71	-173.36
-6.6306	-66.071	-24.225	-2.3884e-15	-179.7	-173.37
-6.6206	-66.071	-24.228	1.3043e-14	-179.7	-173.38
-6.6106	-66.07	-24.23	2.3547e-15	-179.7	-173.39
-6.6005	-66.07	-24.232	-3.8579e-14	-179.7	-173.4
-6.5904	-66.07	-24.235	3.1343e-14	-179.7	-173.41
-6.5803	-66.07	-24.237	4.9566e-14	-179.69	-173.42
-6.5702	-66.069	-24.24	-5.3798e-14	-179.69	-173.43
-6.56	-66.069	-24.242	2.046e-14	-179.69	-173.44
-6.5499	-66.069	-24.244	-2.8219e-14	-179.69	-173.45
-6.5397	-66.069	-24.247	-3.8112e-14	-179.68	-173.46
-6.5295	-66.068	-24.249	2.3377e-14	-179.68	-173.47
-6.5194	-66.068	-24.252	7.7385e-15	-179.68	-173.48
-6.5092	-66.068	-24.254	-5.9287e-14	-179.68	-173.49
-6.499	-66.068	-24.257	-5.779e-14	-179.68	-173.5
-6.4888	-66.067	-24.259	-1.1912e-14	-179.67	-173.51
-6.4786	-66.067	-24.262	-1.6133e-14	-179.67	-173.52
-6.4684	-66.067	-24.264	6.196e-14	-179.67	-173.53
-6.4582	-66.067	-24.267	4.6687e-14	-179.67	-173.54
-6.448	-66.066	-24.269	-4.005e-14	-179.66	-173.55
-6.4379	-66.066	-24.272	-3.2455e-14	-179.66	-173.56
-6.4277	-66.066	-24.274	-9.36e-14	-179.66	-173.57
-6.4175	-66.066	-24.277	-4.4426e-14	-179.66	-173.58
-6.4073	-66.065	-24.279	1.2317e-14	-179.66	-173.59
-6.3971	-66.065	-24.282	-2.2435e-14	-179.65	-173.6
-6.3869	-66.065	-24.284	-7.9031e-14	-179.65	-173.61
-6.3767	-66.065	-24.287	2.2149e-14	-179.65	-173.62
-6.3665	-66.064	-24.289	5.5023e-14	-179.65	-173.63
-6.3563	-66.064	-24.292	-7.5558e-14	-179.64	-173.64
-6.3461	-66.064	-24.294	-3.7546e-14	-179.64	-173.65
-6.3359	-66.064	-24.297	-4.91e-15	-179.64	-173.66
-6.3257	-66.063	-24.299	1.9521e-15	-179.64	-173.67
-6.3155	-66.063	-24.301	2.0375e-14	-179.64	-173.68
-6.3053	-66.063	-24.304	4.3404e-14	-179.63	-173.69
-6.2951	-66.063	-24.306	-3.8357e-15	-179.63	-173.7
-6.2849	-66.062	-24.309	-4.7671e-15	-179.63	-173.72
-6.2747	-66.062	-24.311	-1.0428e-14	-179.63	-173.73
-6.2645	-66.062	-24.313	5.6565e-15	-179.62	-173.74
-6.2543	-66.062	-24.316	-5.7192e-14	-179.62	-173.75
-6.244	-66.062	-24.318	-2.8908e-14	-179.62	-173.76
-6.2338	-66.061	-24.32	7.5132e-14	-179.62	-173.77
-6.2236	-66.061	-24.322	3.3218e-14	-179.62	-173.78
-6.2134	-66.061	-24.325	3.672e-14	-179.61	-173.79
-6.2031	-66.061	-24.327	-1.023e-13	-179.61	-173.8
-6.1929	-66.06	-24.329	2.4539e-14	-179.61	-173.81
-6.1827	-66.06	-24.331	2.0803e-14	-179.61	-173.82
-6.1724	-66.06	-24.333	1.1702e-14	-179.61	-173.83
-6.1622	-66.06	-24.335	5.1073e-14	-179.61	-173.84
-6.1519	-66.06	-24.337	-1.3379e-14	-179.6	-173.85
-6.1417	-66.059	-24.339	-1.776e-15	-179.6	-173.86
-6.1314	-66.059	-24.341	6.8966e-14	-179.6	-173.87
-6.1212	-66.059	-24.343	9.685e-15	-179.6	-173.88
-6.1109	-66.059	-24.345	-4.9102e-14	-179.6	-173.89
-6.1007	-66.059	-24.347	-4.3665e-15	-179.59	-173.9
-6.0904	-66.059	-24.348	-1.5657e-14	-179.59	-173.91
-6.0801	-66.058	-24.35	2.6861e-14	-179.59	-173.92
-6.0699	-66.058	-24.352	9.4955e-15	-179.59	-173.93
-6.0596	-66.058	-24.354	1.8061e-14	-179.59	-173.94
-6.0493	-66.058	-24.355	-0	-179.59	-173.95
-6.039	-66.058	-24.357	-2.3055e-14	-179.59	-173.96
-6.0287	-66.058	-24.358	-2.6379e-14	-179.58	-173.97
-6.0184	-66.057	-24.36	4.7491e-14	-179.58	-173.98
-6.0082	-66.057	-24.362	-6.4236e-14	-179.58	-173.99
-5.9979	-66.057	-24.363	2.4431e-14	-179.58	-174
-5.9876	-66.057	-24.365	1.7635e-14	-179.58	-174.01
-5.9773	-66.057	-24.366	6.6967e-15	-179.58	-174.02
-5.967	-66.057	-24.368	3.338e-14	-179.58	-174.03
-5.9567	-66.056	-24.369	-2.2462e-14	-179.57	-174.04
-5.9464	-66.056	-24.37	-2.0736e-14	-179.57	-174.05
-5.9361	-66.056	-24.372	-1.654e-15	-179.57	-174.06
-5.9258	-66.056	-24.373	-6.5966e-15	-179.57	-174.07
-5.9155	-66.056	-24.375	-2.22e-14	-179.57	-174.08
-5.9052	-66.056	-24.376	-1.8857e-14	-179.57	-174.09
-5.8948	-66.056	-24.377	3.5156e-14	-179.57	-174.11
-5.8845	-66.056	-24.379	1.6307e-14	-179.57	-174.12
-5.8742	-66.055	-24.38	2.9272e-14	-179.56	-174.13
-5.8639	-66.055	-24.381	2.3516e-14	-179.56	-174.14
-5.8536	-66.055	-24.383	1.0513e-14	-179.56	-174.15
-5.8433	-66.055	-24.384	1.6132e-14	-179.56	-174.16
